AphiaID	scientific_name	dyntaxa_id
145433	Hincksia granulosa	232672
145438	Hincksia ovata	232673
145440	Hincksia sandriana	232674
145443	Kuckuckia spinosa	251412
145446	Laminariocolax tomentosoides	232679
145447	Mikrosyphar polysiphoniae	232687
145448	Mikrosyphar porphyrae	232688
145450	Mikrosyphar zosterae	232689
145455	Phaeostroma pustulosum	232703
145457	Pilinia rimosa	232705
145458	Pleurocladia lacustris	232706
145459	Spongonema tomentosum	232716
145478	Petroderma maculiforme	232727
145479	Sorapion kjellmanii	232713
145484	Botrytella micromora	232652
145485	Botrytella reinboldii	232653
145540	Halidrys siliquosa	232760
145541	Ascophyllum nodosum	232755
145544	Fucus distichus	259745
145546	Fucus serratus	232757
145547	Fucus spiralis	232758
145548	Fucus vesiculosus	232759
145551	Himanthalia elongata	251414
145688	Stylonema alsidii	232495
145715	Stichococcus bacillaris	263369
145716	Alaria esculenta	259666
145721	Undaria pinnatifida	261363
145722	Chorda filum	232750
145723	Halosiphon tomentosus	232751
145724	Laminaria digitata	232752
145725	Laminaria hyperborea	232753
145778	Phaeophila dendroides	232778
145779	Phaeophila endophyta	232779
145788	Porphyridium purpureum	232493
145797	Prasiola calophylla	259651
145798	Prasiola crispa	232811
145799	Prasiola furfuracea	232812
145800	Prasiola stipitata	232813
145802	Rosenvingiella polyrhiza	232815
145856	Colpomenia peregrina	232656
145863	Petalonia fascia	232701
145869	Scytosiphon lomentaria	232712
145870	Symphyocarpus strangulans	232725
145888	Cladostephus spongiosus	232737
145892	Sphacelaria cirrosa	232740
145898	Sphacelaria plumula	232744
145902	Sphacelaria rigidula	232746
145915	Sporochnus pedunculatus	232736
145918	Haplospora globosa	232646
145919	Tilopteris mertensii	232647
145922	Eugomontia sacculata	232855
145925	Ulothrix flacca	232856
145927	Ulothrix implexa	232857
145930	Ulothrix speciosa	232858
145931	Ulothrix subflaccida	232859
145932	Ulothrix tenerrima	263366
145933	Ulothrix tenuissima	263367
145934	Ulothrix zonata	232860
145935	Capsosiphon fulvescens	232783
145936	Kornmannia leptoderma	232791
145938	Monostroma balticum	232842
145939	Monostroma bullosum	259650
145940	Monostroma grevillei	232843
145946	Protomonostroma undulatum	232844
145948	Blidingia chadefaudii	232780
145949	Blidingia marginata	259645
145950	Blidingia minima	232781
145951	Blidingia ramifera	232782
145979	Percursaria percursa	232793
145981	Ulva curvata	232797
145984	Ulva lactuca	232801
145990	Ulva rigida	6018109
146004	Epicladia cyclostoma	232785
146005	Epicladia flustrae	232786
146008	Epicladia perforans	232787
146009	Epicladia phillipsii	232788
146012	Ochlochaete hystrix	232792
146019	Vaucheria compacta	263212
146020	Vaucheria coronata	263213
146021	Vaucheria dichotoma	233183
146022	Vaucheria erythrospora	263219
146023	Vaucheria intermedia	263236
146024	Vaucheria litorea	263238
146025	Vaucheria medusa	263239
146028	Vaucheria schleicheri	263241
146029	Vaucheria sescuplicaria	263242
146030	Vaucheria subsimplex	263243
146031	Vaucheria synandra	263245
146032	Vaucheria velutina	263249
146034	Chaetopeltis orbicularis	232861
146153	Bodo curvifilus	6052398
146157	Bodo saltans	237186
146161	Rhynchomonas	1010358
146163	Rhynchomonas nasuta	237187
146167	Cryptaulax	1010681
146168	Cryptaulax marina	238620
146182	Rhynchobodo	1010701
146183	Rhynchobodo taeniata	238656
146197	Papposphaeraceae	2003115
146198	Papposphaera	1010281
146199	Syracosphaeraceae	2003116
146200	Noelaerhabdaceae	2003123
146201	Isochrysidaceae	2003122
146207	Ebriales	3000627
146208	Ebriaceae	2003253
146216	Ulvophyceae	4000178
146217	Charophyceae	4000127
146218	Pedinomonadaceae	2003303
146219	Pedinomonadales	3000641
146230	Chrysophyceae	4000155
146232	Dictyochophyceae	4000161
146236	Acrosiphonia spinescens	251430
146248	Prasiola fluviatilis	251415
146252	Kofoidiniaceae	2003251
146254	Oxyrrhinales	3000622
146255	Oxyrrhinaceae	2003246
146275	Myriocladia ekmani	232693
146278	Elachista chondrii	232663
146283	Stilophora nodulosa	232719
146537	Cyanobacteria	5000053
146538	Lyngbya	1010231
146539	Entophysalis	1016264
146540	Microcoleus	1016275
146541	Spirulina	1009933
146542	Cyanophyceae	4000147
146543	Chroococcales	3000543
146544	Chroococcaceae	2003108
146545	Merismopedia	1010256
146546	Merismopedia warmingiana	236848
146547	Nostocales	3000511
146548	Oscillatoriaceae	2003103
146549	Oscillatoria	6034726
146551	Planktothrix	1010236
146552	Planktothrix agardhii	236768
146554	Oscillatoria limosa	236746
146556	Microcystaceae	2003109
146557	Microcystis	1010253
146558	Microcystis aeruginosa	236821
146560	Microcystis flos-aquae	236823
146561	Microcystis wesenbergii	236830
146562	Aphanocapsa	1010255
146563	Aphanocapsa delicatissima	236834
146564	Aphanocapsa elachista	6331062
146565	Chroococcus	1010249
146566	Chroococcus turgidus	236814
146567	Chroococcus minutus	236813
146569	Chroococcus dispersus	236807
146570	Gomphosphaeria	6034724
146572	Gomphosphaeria aponina	236791
146573	Coelosphaerium	1010259
146575	Coelosphaerium dubium	236852
146576	Merismopedia tenuissima	236847
146578	Merismopedia glauca	236845
146581	Hydrococcaceae	2003559
146582	Pleurocapsa	1016269
146584	Nostocaceae	2003010
146585	Anabaena	1010272
146590	Anabaenopsis	1010275
146594	Oscillatoria tenuis	263492
146595	Microcoleus subtorulosus	263497
146596	Trochiscia	1010252
146597	Trochiscia aspera	262149
146598	Trochiscia granulata	257430
146600	Trochiscia reticularis	262152
146602	Gloeocapsa	1016200
146603	Oscillatoriales	3000550
146604	Phormidiaceae	2003104
146605	Entophysalidaceae	2003555
146606	Pseudanabaenaceae	2003105
146607	Entophysalis granulosa	263457
146608	Merismopediaceae	2003110
146610	Aphanocapsa litoralis	6020352
146612	Hyellaceae	2003903
146614	Chroococcus minor	236812
146617	Woronichinia	1010261
146618	Woronichinia naegeliana	257609
146619	Coelosphaerium minutissimum	236854
146621	Hydrocoleum	1016274
146623	Rivularia	1009418
146624	Calothrix	1009419
146625	Cyanocystis	1016261
146626	Brachytrichia	1016302
146627	Hyella	1016268
146628	Hyella caespitosa	263462
146629	Xenococcus	1016257
146630	Xenococcus schousboei	263438
146632	Calothrix scopulorum	259627
146633	Rivularia atra	233655
146640	Cylindrospermum	1016292
146641	Pleurocapsa minuta	263464
146644	Snowella	1010260
146645	Snowella lacustris	236858
146646	Aphanocapsa conferta	257604
146647	Aphanocapsa holsatica	6009058
146648	Brachytrichia lloydii	263704
146649	Stigonematales	3000670
146650	Mastigocladaceae	2003566
146651	Rivulariaceae	2003069
146654	Schizotrichaceae	2003561
146655	Schizothrix	1016286
146657	Borziaceae	2003560
146658	Komvophoron	1016272
146660	Trichormus	1010273
146661	Trichormus variabilis	236921
146664	Dermocarpellaceae	2003557
146665	Xenococcaceae	2003558
146667	Spirulina subtilissima	263597
146668	Spirulina tenerrima	263598
146672	Leibleinia	1010238
146673	Leibleinia epiphytica	236773
146675	Heteroleibleinia	1010245
146676	Heteroleibleinia infixa	263559
146677	Planktolyngbya	1010240
146680	Porphyrosiphon	1016279
146682	Lyngbya lutea	236740
146690	Phormidium	1010234
146692	Oscillatoria margaritifera	236747
146699	Phormidium nigroviride	263535
146702	Phormidium breve	236755
146714	Anabaena torulosa	236920
146715	Aphanothece	1010247
146716	Aphanothece pallida	263375
146752	Calothrix aeruginea	263664
146946	Endodictyon infestans	232722
146956	Gloeocapsopsis	1010251
146957	Gloeocapsopsis crepidinum	236816
146994	Leptolyngbya	1010239
147010	Mastigocoleus	1016306
147011	Mastigocoleus testarum	263714
147015	Microchaetaceae	2003099
147016	Microchaete	1016299
147017	Microchaete grisea	263686
147106	Acinetosporaceae	2002217
147107	Pogotrichum	1008514
147157	Stanieria	1016262
147158	Stanieria sublitoralis	263454
147183	Tolypothrix	1009942
147184	Tolypothrix tenuis	263692
1474992	Lepidochromonas cribosa	237065
1475010	Lepidochromonas sideriophora	237073
1486517	Glaucophyta	5000068
1487395	Rhizidiomycetaceae	2003666
148898	Bacillariophyta	5000058
148899	Bacillariophyceae	4000165
148902	Bacillariophycidae	3000830
148903	Thalassiosirales	3000580
148904	Thalassiosiraceae	2003154
148905	Cyclotella	1010371
148907	Cyclotella atomus	237228
148908	Cyclotella choctawhatcheeana	237229
148909	Cyclotella meneghiniana	237234
148911	Cyclotella striata	237242
148912	Thalassiosira	1010376
148913	Thalassiosira angulata	237251
148914	Thalassiosira anguste-lineata	237252
148915	Coscinodiscales	3000589
148916	Coscinodiscaceae	2003168
148917	Coscinodiscus	1010402
148919	Thalassiosira decipiens	237261
148922	Thalassiosira eccentrica	237263
148925	Thalassiosira minima	237276
148931	Thalassiosira nordenskioeldii	237278
148932	Thalassiosira pacifica	237281
148933	Thalassiosira proschkinae	237283
148934	Thalassiosira pseudonana	237284
148936	Thalassiosira punctigera	237285
148942	Thalassiosira rotula	237286
148943	Hemidiscaceae	2003170
148944	Actinocyclus	1010407
148945	Actinocyclus normanii	237433
148946	Heliopeltaceae	2003169
148947	Actinoptychus	1010403
148948	Actinoptychus senarius	237426
148949	Actinoptychus splendens	237427
148951	Fragilariales	3000614
148952	Fragilariaceae	2003218
148953	Asterionella	1012309
148954	Asterionella formosa	257393
148957	Aulacoseirales	3000587
148958	Aulacoseiraceae	2003165
148959	Aulacoseira	1010397
148960	Aulacoseira ambigua	237393
148961	Aulacoseira granulata	237396
148963	Odontella	1010390
148965	Biddulphiales	3000579
148966	Biddulphiaceae	2003150
148967	Biddulphia	1010365
148978	Fragilariophycidae	4000166
148979	Planktoniella	1010374
148980	Porosira	1010373
148981	Minidiscus	1010375
148984	Chaetocerotaceae	2003157
148985	Chaetoceros	1010380
148986	Chaetoceros mitra	237336
148987	Achnanthales	3000600
148988	Cocconeidaceae	2003198
148989	Cocconeis	1010467
148990	Cocconeis placentula	263735
148991	Coscinodiscus commutatus	237411
148992	Coscinodiscus concinnus	237412
148994	Stephanodiscaceae	2003153
148995	Cyclostephanos	1010369
148996	Cyclostephanos dubius	237218
148998	Cyclotella cryptica	237245
149000	Cyclotella radiosa	237238
149001	Bacillariales	3000599
149002	Bacillariaceae	2003196
149003	Cylindrotheca	1010464
149004	Cylindrotheca closterium	237761
149005	Surirellales	3000605
149006	Surirellaceae	2003207
149007	Cymatopleura	1010489
149008	Cymatopleura solea	262482
149009	Cymatosirales	3000593
149010	Cymatosiraceae	2003176
149011	Cymatosira	1010425
149012	Cymatosira belgica	237480
149013	Diatoma	1010523
149014	Diatoma tenuis	238026
149015	Naviculales	3000598
149017	Diploneidaceae	2003186
149018	Diploneis	1010443
149019	Diploneis interrupta	237521
149020	Lithodesmiales	3000596
149021	Lithodesmiaceae	2003179
149022	Ditylum	1010430
149023	Ditylum brightwellii	237488
149024	Rhopalodiales	3000604
149025	Rhopalodiaceae	2003205
149026	Epithemia	1010484
149027	Epithemia turgida	262583
149028	Fragilaria	1010522
149031	Naviculaceae	2003187
149032	Pleurosigmataceae	2003192
149033	Gyrosigma	1010452
149035	Gyrosigma acuminatum	237634
149036	Leptocylindrales	3000582
149037	Leptocylindraceae	2003158
149038	Leptocylindrus	1010381
149039	Leptocylindrus minimus	237358
149040	Melosirales	3000590
149041	Melosiraceae	2003172
149042	Melosira	1010409
149043	Melosira varians	237445
149044	Melosira nummuloides	237442
149045	Nitzschia	1010462
149046	Nitzschia acicularis	237709
149048	Triceratiales	3000585
149049	Triceratiaceae	2003163
149050	Odontella aurita	237373
149052	Paraliales	3000588
149053	Paraliaceae	2003166
149054	Paralia	1010398
149055	Paralia sulcata	237402
149056	Plagiogrammopsis	1010423
149057	Plagiogrammopsis vanheurckii	237478
149058	Hyalodiscaceae	2003171
149059	Podosira	1010408
149061	Hyalodiscus	6009271
149063	Rhaponeidales	3000611
149064	Rhaphoneidaceae	2003215
149065	Rhaphoneis	1010501
149066	Rhaphoneis amphiceros	237970
149067	Rhizosoleniales	3000591
149068	Rhizosoleniaceae	2003174
149069	Rhizosolenia	1010417
149070	Rhizosolenia hebetata	237467
149071	Rhizosolenia hebetata f. semispina	245185
149072	Skeletonemaceae	2003152
149073	Skeletonema	1010368
149074	Skeletonema costatum	237214
149075	Skeletonema subsalsum	237217
149076	Stauroneidaceae	2003195
149077	Stauroneis	1010457
149078	Stauroneis phoenicenteron	237668
149079	Stephanodiscus	1010370
149080	Stephanodiscus hantzschii	237221
149081	Stephanodiscus medius	262404
149083	Stephanodiscus parvus	237224
149084	Surirella	1010487
149085	Surirella crumena	237897
149087	Surirella ovalis	237904
149090	Thalassionematales	3000608
149091	Thalassionemataceae	2003211
149092	Thalassionema	1010496
149093	Thalassionema nitzschioides	237957
149094	Odontella regia	237377
149095	Odontella sinensis	237380
149096	Aulacoseira distans	237395
149099	Thalassiosira antarctica	237253
149100	Thalassiosira hyalina	237267
149101	Thalassiosira subtilis	237287
149102	Thalassiosira gravida	237264
149103	Thalassiosira leptopus	237272
149104	Roperia	1010405
149105	Roperia tesselata	237429
149106	Leptocylindrus danicus	237356
149107	Corethrales	3000595
149108	Corethraceae	2003178
149109	Corethron	1010427
149110	Corethron criophilum	237485
149111	Guinardia	1010414
149112	Guinardia delicatula	237455
149113	Guinardia striata	237457
149115	Rhizosolenia setigera	237471
149116	Rhizosolenia imbricata	237468
149117	Rhizosolenia pungens	237469
149118	Bacteriastrum	1010379
149119	Bacteriastrum hyalinum	237297
149120	Chaetoceros danicus	237318
149121	Chaetoceros densus	237321
149122	Chaetoceros didymus	237323
149123	Chaetoceros socialis	6018294
149124	Chaetoceros borealis	237303
149125	Chaetoceros teres	237350
149126	Chaetoceros decipiens	237320
149127	Chaetoceros similis	237345
149128	Chaetoceros diadema	237322
149129	Chaetoceros compressus	237309
149130	Eucampia	1010386
149131	Eucampia zodiacus	237367
149132	Guinardia flaccida	237456
149133	Lauderiaceae	2003151
149134	Lauderia	1010366
149135	Lauderia annulata	237211
149136	Brockmanniella	1010422
149137	Brockmanniella brockmannii	237477
149138	Asterionellopsis	1010511
149139	Asterionellopsis glacialis	237984
149140	Amphiprora	1010435
149142	Navicula	1010447
149143	Navicula distans	237558
149144	Meuniera	1010444
149145	Meuniera membranacea	237531
149148	Bacillaria	1010465
149150	Nitzschia longissima	237734
149151	Pseudo-nitzschia	1010459
149152	Pseudo-nitzschia seriata	237685
149153	Pseudo-nitzschia delicatissima	237678
149154	Triceratium	1010393
149157	Odontella rhombus	237379
149158	Coscinodiscus radiatus	237423
149159	Coscinodiscus centralis	237410
149167	Proboscia	1010411
149168	Proboscia alata	237449
149170	Triceratium favus	237384
149171	Chaetoceros crinitus	237316
149174	Striatellales	3000612
149175	Striatellaceae	2003216
149176	Striatella	1010502
149177	Striatella unipunctata	237971
149179	Delphineis	1010500
149180	Delphineis surirella	237969
149181	Pleurosigma	1010453
149182	Pleurosigma normanii	237654
149183	Pleurosigma angulatum	237652
149186	Synedra	1010519
149187	Synedra ulna	248616
149190	Achnanthaceae	2003197
149191	Achnanthes	1010466
149193	Achnanthes parvula	237782
149194	Diploneis bombus	237515
149195	Diploneis didyma	237517
149197	Diploneis oculata	237524
149198	Thalassiophysales	3000606
149199	Catenulaceae	2003208
149200	Amphora	1010492
149202	Amphora proteus	237933
149203	Navicula cryptocephala	237554
149204	Navicula tripunctata	237600
149207	Pinnulariaceae	2003190
149208	Pinnularia	1010450
149209	Pinnularia major	237622
149210	Haslea	1010445
149211	Haslea ostrearia	237533
149212	Nitzschia dissipata	262976
149213	Nitzschia sigma	237747
149214	Nitzschia tryblionella	256767
149215	Nitzschia gracilis	237726
149219	Chaetoceros debilis	237319
149221	Chaetoceros curvisetus	237317
149222	Chaetoceros pseudocrinitus	237342
149228	Chaetoceros laciniosus	237332
149230	Leptocylindrus mediterraneus	237357
149234	Hemiaulales	3000584
149235	Hemiaulaceae	2003161
149236	Cerataulina	1010387
149238	Chaetoceros pelagicus	237339
149241	Chaetoceros affinis	237298
149243	Melosira dubia	237439
149254	Stephanopyxidaceae	2003173
149259	Cyclotella stelligera	237241
149260	Cyclotella glomerata	237232
149266	Coscinodiscus curvatulus	237413
149267	Coscinodiscus divisus	237414
149269	Coscinodiscus argus	237408
149271	Coscinodiscus granii	237415
149272	Coscinodiscus perforatus	237422
149273	Coscinodiscus apiculatus	237407
149274	Coscinodiscus asteromphalus	237409
149278	Aulacodiscaceae	2003167
149279	Aulacodiscus	1010400
149280	Aulacodiscus argus	237404
149281	Auliscus	1010394
149284	Actinocyclus subtilis	237435
149285	Detonula	1010367
149286	Detonula confervacea	237212
149288	Chaetoceros atlanticus	237300
149289	Chaetoceros costatus	237315
149291	Chaetoceros brevis	237304
149292	Chaetoceros anastomosans	237299
149294	Chaetoceros simplex	237346
149297	Chaetoceros ceratosporus	237306
149298	Chaetoceros vistulae	237354
149304	Bellerocheaceae	2003160
149305	Bellerochea	1010383
149306	Bellerochea malleus	237360
149308	Thalassiosira levanderi	237273
149309	Dactyliosolen	1010415
149310	Dactyliosolen fragilissimus	237461
149311	Rhizosolenia robusta	237470
149313	Fragilariopsis	1010460
149314	Plagiogramma	1010389
149320	Navicula transitans	237599
149321	Lithodesmium	1010429
149322	Lithodesmium undulatum	237487
149327	Biddulphia granulata	237207
149328	Cerataulus	1010391
149329	Cerataulus smithii	237381
149331	Tabellariales	3000610
149332	Tabellariaceae	2003217
149333	Tabellaria	1010505
149334	Tabellaria fenestrata	237977
149335	Grammatophora	1010503
149338	Grammatophora marina	237972
149339	Grammatophora oceanica	237973
149341	Licmophoraceae	2003212
149342	Licmophora	1010497
149343	Licmophora gracilis	237962
149344	Licmophora paradoxa	237965
149345	Meridion	1010521
149346	Meridion circulare	248637
149351	Plagiogramma staurophorum	237372
149353	Plagiogrammaceae	2003162
149358	Opephora	1010520
149360	Fragilaria crotonensis	238014
149361	Fragilaria capucina	262675
