taxon_id	scientific_name	scientific_name_authority	usage_key	url	n_nordic_occurrences	synonym_usage_key	synonym_names	synonyms_n_nordic_occurrences	point_style
109486	Oxyrrhis	Oxyrrhis Dujardin, 1841	3207723	www.gbif.org/species/3207723	158			0	scaled.circles
109487	Pronoctiluca	Pronoctiluca Fabre-Domergue, 1889	8286115	www.gbif.org/species/8286115	879			0	scaled.circles
109490	Nematodinium	Nematodinium Kofoid & Swezy, 1921	7689919	www.gbif.org/species/7689919	360	7461331	Pouchetia	0	scaled.circles
109491	Warnowia	Warnowia Lindemann, 1928	7947742	www.gbif.org/species/7947742	1298			0	scaled.circles
109492	Woloszynskia	Woloszynskia R.H.Thompson, 1951	9589787	www.gbif.org/species/9589787	81			0	scaled.circles
109499	Kofoidinium	Kofoidinium Pavillard, 1928	7494325	www.gbif.org/species/7494325	109			0	scaled.circles
109500	Noctiluca	Noctiluca Suriray, 1836	7443358	www.gbif.org/species/7443358	3137	7825046	Slabberia	0	scaled.circles
109502	Spatulodinium	Spatulodinium J.Cachon & M.Cachon, 1976	7371832	www.gbif.org/species/7371832	400			0	scaled.circles
109504	Pentapharsodinium	Pentapharsodinium Indelicato & Loeblich III, 1986	7990941	www.gbif.org/species/7990941	450			0	scaled.circles
109505	Preperidinium	Preperidinium Mangin, 1913	7430511	www.gbif.org/species/7430511	143	7791278, 8221806	Diplopeltopsis, Zygabikodinium	0	scaled.circles
109506	Ceratium	Ceratium F.Schrank, 1793	3206734	www.gbif.org/species/3206734	1931	7363946	Dimastigoaulax	0	scaled.circles
109509	Cladopyxis	Cladopyxis Stein, 1883	8233806	www.gbif.org/species/8233806	206			0	scaled.circles
109510	Micracanthodinium	Micracanthodinium Deflandre, 1937	7899961	www.gbif.org/species/7899961	4208			0	scaled.circles
109514	Crypthecodinium	Crypthecodinium Biecheler, 1938	8138372	www.gbif.org/species/8138372	13			0	scaled.circles
109515	Diplopsalis	Diplopsalis R.S.Bergh, 1881	7498257	www.gbif.org/species/7498257	4120			0	scaled.circles
109517	Amphidoma	Amphidoma Stein, 1883	7735837	www.gbif.org/species/7735837	130			0	scaled.circles
109518	Amylax	Amylax Meunier, 1910	8326525	www.gbif.org/species/8326525	2976			0	scaled.circles
109519	Gonyaulax	Gonyaulax Diesing, 1866	9594474	www.gbif.org/species/9594474	7810	8388100, 8223252, 7807323	Roulea, Spiraulaxina, Steiniella	0	scaled.circles
109523	Boreadinium	Boreadinium Dodge & Hermes, 1981	7484213	www.gbif.org/species/7484213	8			0	scaled.circles
109528	Oxytoxum	Oxytoxum Stein, 1883	7573332	www.gbif.org/species/7573332	2816			0	scaled.circles
109534	Coolia	Coolia Meunier, 1919	8225221	www.gbif.org/species/8225221	3			0	scaled.circles
109535	Diplopelta	Diplopelta Stein ex Jörgensen, 1912	7707064	www.gbif.org/species/7707064	469			0	scaled.circles
109537	Diplopsalopsis	Diplopsalopsis Meunier, 1910	8345000	www.gbif.org/species/8345000	177			0	scaled.circles
109538	Glenodinium	Glenodinium Ehrenberg, 1836	8384711	www.gbif.org/species/8384711	5234			0	scaled.circles
109540	Heterocapsa	Heterocapsa F.Stein, 1883	8022260	www.gbif.org/species/8022260	54033			0	orangeHeat.point
109541	Kryptoperidinium	Kryptoperidinium Lindemann, 1924	3205474	www.gbif.org/species/3205474	299			0	scaled.circles
109542	Oblea	Oblea Balech ex Loeblich Jr. & Loeblich III, 1966	8341160	www.gbif.org/species/8341160	3125			0	scaled.circles
109543	Peridiniella	Peridiniella Kofoid & Michener, 1911	7744789	www.gbif.org/species/7744789	13167			0	scaled.circles
109544	Peridiniopsis	Peridiniopsis Lemmermann, 1904	7962219	www.gbif.org/species/7962219	71			0	scaled.circles
109545	Scrippsiella	Scrippsiella Balech ex A.R.Loeblich III, 1965	8426834	www.gbif.org/species/8426834	22859			0	scaled.circles
109549	Peridinium	Peridinium Ehrenberg, 1830	7536081	www.gbif.org/species/7536081	3630			0	scaled.circles
109550	Podolampas	Podolampas F.Stein, 1883	7905171	www.gbif.org/species/7905171	294			0	scaled.circles
109553	Protoperidinium	Protoperidinium Bergh, 1881	7901001	www.gbif.org/species/7901001	92607	3206016, 8143733	Congruentidium, Multispinula	0	orangeHeat.point
109555	Pyrophacus	Pyrophacus Stein, 1883	8427917	www.gbif.org/species/8427917	1026			0	scaled.circles
109556	Amphidiniopsis	Amphidiniopsis Woloszynska, 1928	7840232	www.gbif.org/species/7840232	84			0	scaled.circles
109557	Thecadinium	Thecadinium Kofoid & Skogsberg, 1928	7414064	www.gbif.org/species/7414064	88			0	scaled.circles
109559	Goniodoma	Goniodoma Stein, 1883	7930421	www.gbif.org/species/7930421	6			0	scaled.circles
109564	Mesoporos	Mesoporos Lillick, 1937	7583397	www.gbif.org/species/7583397	474			0	scaled.circles
109566	Prorocentrum	Prorocentrum Ehrenberg, 1834	8069717	www.gbif.org/species/8069717	47124	7895178, 7605078	Exuviaella, Exuviella	8	orangeHeat.point
109567	Protoceratium	Protoceratium R.S.Bergh, 1881	7539356	www.gbif.org/species/7539356	3773			0	scaled.circles
109571	Pyrocystis	Pyrocystis J.Murray ex Haeckel, 1890	8286380	www.gbif.org/species/8286380	1128	8197494, 7814843	Diplodinium, Dissodinium	28	scaled.circles
109578	Amoebophrya ceratii	Amoebophrya ceratii (Koeppen) J.Cachon, 1964	7968624	www.gbif.org/species/7968624	13			0	scaled.circles
109583	Kolkwitziella acuta	Kolkwitziella acuta (Apstein) Elbrächter, 1993	7546791	www.gbif.org/species/7546791	6	5424652, 8331109	Diplopsalis acuta, Entzia acuta	2	scaled.circles
109603	Dinophysis acuminata	Dinophysis acuminata Claparède & Lachmann, 1859	3205218	www.gbif.org/species/3205218	29666	4379632, 7834214, 7524232, 7664669, 7688575, 7979019	Dinophysis boehmii, Dinophysis borealis, Dinophysis ellipsoides, Dinophysis lachmanii, Dinophysis lachmannii, Dinophysis skagii	10	scaled.circles
109604	Dinophysis acuta	Dinophysis acuta Ehrenberg, 1839	7479940	www.gbif.org/species/7479940	6889			0	scaled.circles
109612	Dinophysis caudata	Dinophysis caudata Saville-Kent, 1881	7957037	www.gbif.org/species/7957037	54	7357607, 7930624	Dinophysis diegensis, Dinophysis homunculus	0	scaled.circles
109616	Dinophysis dens	Dinophysis dens Pavillard, 1915	8007663	www.gbif.org/species/8007663	389			0	scaled.circles
109624	Dinophysis fortii	Dinophysis fortii Pavillard, 1924	8977772	www.gbif.org/species/8977772	0	7619704, 7619704, 7568871, 7716647, 7932623, 7932623	Dinophysis brevisulca, Dinophysis brevisulcus, Dinophysis intermedia, Dinophysis lapidistrigiliformis, Dinophysis ovum, Dinophysis ovum	0	scaled.circles
109626	Dinophysis groenlandica	Dinophysis groenlandica (J.Schiller) Balech, 1967	8329454	www.gbif.org/species/8329454	0			0	scaled.circles
109627	Dinophysis hastata	Dinophysis hastata F.Stein, 1883	7507174	www.gbif.org/species/7507174	40	8336443	Phalacroma hastatum	0	scaled.circles
109637	Dinophysis norvegica	Dinophysis norvegica Claparède & Lachmann, 1859	7887858	www.gbif.org/species/7887858	22751			0	scaled.circles
109638	Dinophysis odiosa	Dinophysis odiosa (Pavillard) Tai & Skogsberg, 1934	8208307	www.gbif.org/species/8208307	95	8122407, 3205203	Phalacroma odiosum, Prodinophysis odiosa	0	scaled.circles
109641	Dinophysis ovata	Dinophysis ovata Claparéde & Lachmann, 1859	7804357	www.gbif.org/species/7804357	54			0	scaled.circles
109662	Dinophysis tripos	Dinophysis tripos Gourret, 1883	7708032	www.gbif.org/species/7708032	1136	3205170	Dinophysis caudata var. tripos	0	scaled.circles
109705	Fragilidium subglobosum	Fragilidium subglobosum (Stosch) Loeblich III, 1980	3205850	www.gbif.org/species/3205850	804	7551446, 7551446	Helgolandicum subglobosum, Helgolandinium subglobosum	16	scaled.circles
109710	Alexandrium leei	Alexandrium leei Balech, 1985	8202590	www.gbif.org/species/8202590	50			0	scaled.circles
109711	Alexandrium minutum	Alexandrium minutum Halim, 1960	3205121	www.gbif.org/species/3205121	274	8003697, 7688801, 8329235, 7500512	Alexandrium angustitabulatum, Alexandrium ibericum, Alexandrium lusitanicum, Pyrodinium minutum	1	scaled.circles
109712	Alexandrium ostenfeldii	Alexandrium ostenfeldii (Paulsen) Balech & Tangen, 1985	7910173	www.gbif.org/species/7910173	1095	8426042, 3205144, 8187199, 8187199, 5424469, 7385284, 8187199, 3205084, 7402155, 5424470	Alexandrium peruvianum, Gessnerium ostenfeldii, Goniaulax ostenfeldii, Goniaulux ostenfeldii, Goniodoma ostenfeldii, Gonyaulax globosa, Gonyaulax ostenfeldii, Gonyaulax peruviana, Heteraulacus ostenfeldii, Triadinium ostenfeldii	0	scaled.circles
109713	Alexandrium pseudogonyaulax	Alexandrium pseudogonyaulax (Biecheler) Horiguchi ex K.Yuki & Y.Fukuyo, 1992	3205098	www.gbif.org/species/3205098	4558	7985211, 7985211, 7518228	Goniodoma pseudogoniaulax, Goniodoma pseudogonyaulax, Triadinium pseudogonyaulax	0	scaled.circles
109714	Alexandrium tamarense	Alexandrium tamarense (Lebour) Balech, 1995	7632200	www.gbif.org/species/7632200	1030	7899157, 3205093, 8096159	Gessnerium tamarensis, Gonyaulax tamarensis, Protogonyaulax tamarensis	1	scaled.circles
109717	Actiniscus pentasterias	Actiniscus pentasterias (Ehrenberg) Ehrenberg, 1844	7644895	www.gbif.org/species/7644895	200	7543760, 8375658	Dictyota pentasterias, Gymnaster pentasterias	0	scaled.circles
109718	Amphidinium acutissimum	Amphidinium acutissimum J.Schiller, 1932	7694161	www.gbif.org/species/7694161	250	3207399	Amphidinium acutum	0	scaled.circles
109719	Amphidinium acutum	Amphidinium acutum Lohmann, 1920	3207399	www.gbif.org/species/3207399	0			0	scaled.circles
109723	Amphidinium carterae	Amphidinium carterae Hulburt, 1957	7367348	www.gbif.org/species/7367348	76	8144748, 7866012	Amphidinium klebsii, Amphidinium microcephalum	0	scaled.circles
109726	Amphidinium crassum	Amphidinium crassum Lohmann, 1908	7813605	www.gbif.org/species/7813605	4951			0	scaled.circles
109733	Amphidinium incoloratum	Amphidinium incoloratum P.H.Campbell, 1973	8233424	www.gbif.org/species/8233424	3			0	scaled.circles
109735	Amphidinium klebsii	Amphidinium klebsii Kofoid & Swezy, 1921	7411573	www.gbif.org/species/7411573	0			0	scaled.circles
109741	Amphidinium longum	Amphidinium longum Lohmann, 1908	8097382	www.gbif.org/species/8097382	1274			0	scaled.circles
109745	Amphidinium operculatum	Amphidinium operculatum Claparède & Lachmann, 1859	8156847	www.gbif.org/species/8156847	21	7356127	Amphidinium elegans	0	scaled.circles
109746	Amphidinium ovoideum	Amphidinium ovoideum (Lemmermann) Lemmermann, 1900	8208258	www.gbif.org/species/8208258	0			0	scaled.circles
109754	Amphidinium sphenoides	Amphidinium sphenoides Wulff, 1919	8884892	www.gbif.org/species/8884892	4637			0	scaled.circles
109759	Cochlodinium achromaticum	Cochlodinium achromaticum Lebour, 1925	8319086	www.gbif.org/species/8319086	0			0	scaled.circles
109766	Cochlodinium helicoides	Cochlodinium helicoides Lebour, 1925	8241876	www.gbif.org/species/8241876	13			0	scaled.circles
109767	Cochlodinium helix	Cochlodinium helix Lemmermann, 1899	8042231	www.gbif.org/species/8042231	183			0	scaled.circles
109770	Cochlodinium pellucidum	Cochlodinium pellucidum Lohmann, 1908	3207300	www.gbif.org/species/3207300	0			0	scaled.circles
109773	Cochlodinium pupa	Cochlodinium pupa Lebour, 1925	7493711	www.gbif.org/species/7493711	53			0	scaled.circles
109777	Gymnodinium abbreviatum	Gymnodinium abbreviatum Kofoid & Swezy, 1921	7828507	www.gbif.org/species/7828507	25			0	scaled.circles
109784	Gymnodinium catenatum	Gymnodinium catenatum H.W.Graham, 1943	8301674	www.gbif.org/species/8301674	109			0	scaled.circles
109791	Gymnodinium elongatum	Gymnodinium elongatum B.Hope, 1954	3207640	www.gbif.org/species/3207640	388			0	scaled.circles
109792	Gymnodinium endofasciculum	Gymnodinium endofasciculum P.H.Campbell, 1973	7714721	www.gbif.org/species/7714721	46			0	scaled.circles
109793	Gymnodinium filum	Gymnodinium filum Lebour, 1917	7943603	www.gbif.org/species/7943603	1			0	scaled.circles
109794	Gymnodinium fuscum	Gymnodinium fuscum (Ehrenberg) F.Stein, 1878	8106934	www.gbif.org/species/8106934	33	7597573, 8426480	Cystodinium gessneri, Peridinium fuscum	0	scaled.circles
109807	Gymnodinium lantzschii	Gymnodinium lantzschii Utermöhl, 1925	7431462	www.gbif.org/species/7431462	10			0	scaled.circles
109818	Gymnodinium nolleri	Gymnodinium nolleri M.Ellegaard & Ø.Moestrup, 1999	7858348	www.gbif.org/species/7858348	13			0	scaled.circles
109819	Gymnodinium ostenfeldii	Gymnodinium ostenfeldii J.Schiller, 1928	8385300	www.gbif.org/species/8385300	9			0	scaled.circles
109825	Gymnodinium pygmaeum	Gymnodinium pygmaeum Lebour, 1925	8236711	www.gbif.org/species/8236711	3			0	scaled.circles
109826	Gymnodinium rhomboides	Gymnodinium rhomboides Schütt, 1895	7475291	www.gbif.org/species/7475291	789			0	scaled.circles
109827	Gymnodinium rubrocinctum	Gymnodinium rubrocinctum Lebour, 1925	8030280	www.gbif.org/species/8030280	2			0	scaled.circles
109828	Gymnodinium rubrum	Gymnodinium rubrum Koifoid & Swezy, 1921	7949279	www.gbif.org/species/7949279	6			0	scaled.circles
109830	Gymnodinium semidivisum	Gymnodinium semidivisum J.Schiller, 1928	8060254	www.gbif.org/species/8060254	0			0	scaled.circles
109834	Gymnodinium uberrimum	Gymnodinium uberrimum (G.J.Allman) Kofoid & Swezy, 1921	7380778	www.gbif.org/species/7380778	38	8130273, 7978988, 3207697, 3207700	Gymnodinium irregulare, Gyrodinium traunsteineri, Melodinium uberrimum, Peridinium uberrima	0	scaled.circles
109843	Gyrodinium britannia	Gyrodinium britannia Kofoid & Swezy, 1921	8281221	www.gbif.org/species/8281221	0			0	scaled.circles
109845	Gyrodinium cochlea	Gyrodinium cochlea Lebour, 1925	7820300	www.gbif.org/species/7820300	18			0	scaled.circles
109849	Gyrodinium crassum	Gyrodinium crassum (Pouchet) Kofoid & Swezy, 1921	8115561	www.gbif.org/species/8115561	3			0	scaled.circles
109851	Gyrodinium dominans	Gyrodinium dominans Hulbert, 1957	8191847	www.gbif.org/species/8191847	914			0	scaled.circles
109852	Gyrodinium estuariale	Gyrodinium estuariale E.M.Hulbert, 1957	7797745	www.gbif.org/species/7797745	123			0	scaled.circles
109854	Gyrodinium flagellare	Gyrodinium flagellare Schiller, 1928	7982246	www.gbif.org/species/7982246	2839			0	scaled.circles
109856	Gyrodinium fusiforme	Gyrodinium fusiforme Kofoid & Swezy, 1921	7993147	www.gbif.org/species/7993147	2609	5424826	Spirodinium fusus	0	scaled.circles
109859	Gyrodinium lacryma	Gyrodinium lacryma (Meunier) Kofoid & Swezy, 1921	3207374	www.gbif.org/species/3207374	110			0	scaled.circles
109861	Gyrodinium longum	Gyrodinium longum (Lohmann) Koifoid & Swezy, 1921	7478466	www.gbif.org/species/7478466	0			0	scaled.circles
109871	Gyrodinium pepo	Gyrodinium pepo (Schütt) Kofoid & Swezy, 1921	7657128	www.gbif.org/species/7657128	9			0	scaled.circles
109872	Gyrodinium pingue	Gyrodinium pingue (Schütt) Kofoid & Swezy, 1921	8216809	www.gbif.org/species/8216809	41			0	scaled.circles
109876	Gyrodinium spirale	Gyrodinium spirale (Bergh) Kofoid & Swezy, 1921	8244445	www.gbif.org/species/8244445	11891	7769362, 5424823	Gymnodinium spirale, Spirodinium spirale	0	scaled.circles
109878	Gyrodinium undulans	Gyrodinium undulans Hulbert, 1957	8314774	www.gbif.org/species/8314774	127			0	scaled.circles
109881	Gyrodinium wulffii	Gyrodinium wulffii Schiller, 1933	7711539	www.gbif.org/species/7711539	4			0	scaled.circles
109882	Katodinium asymmetricum	Katodinium asymmetricum (Massart) A.R.Loeblich, III, 1965	8125083	www.gbif.org/species/8125083	19	8201315, 7381652	Gymnodinium asymmetricum, Massartia asymmetrica	0	scaled.circles
109889	Torodinium robustum	Torodinium robustum Kofoid & Swezy, 1921	8426430	www.gbif.org/species/8426430	5492			0	scaled.circles
109890	Torodinium teredo	Torodinium teredo (Pouchet) Kofoid & Swezy, 1921	7909803	www.gbif.org/species/7909803	274	8050426	Gymnodinium teredo	0	scaled.circles
109891	Hemidinium nasutum	Hemidinium nasutum F.Stein, 1878	7500141	www.gbif.org/species/7500141	43			0	scaled.circles
109896	Pheopolykrikos beauchampii	Pheopolykrikos beauchampii Chatton, 1933	7802840	www.gbif.org/species/7802840	27	7695717, 7695717	Polykrikos beauchampii, Polykrikos beauchampii	0	scaled.circles
109899	Polykrikos kofoidii	Polykrikos kofoidii Chatton, 1914	3207804	www.gbif.org/species/3207804	1024			0	scaled.circles
109901	Polykrikos schwartzii	Polykrikos schwartzii Bütschli, 1873	7772120	www.gbif.org/species/7772120	3105			0	scaled.circles
109902	Oxyrrhis marina	Oxyrrhis marina Dujardin, 1841	8306084	www.gbif.org/species/8306084	147			0	scaled.circles
109903	Pronoctiluca pelagica	Pronoctiluca pelagica Fabre-Domergue, 1889	7768737	www.gbif.org/species/7768737	607			0	scaled.circles
109907	Nematodinium armatum	Nematodinium armatum (Dogiel) Kofoid & Swezy, 1921	8120823	www.gbif.org/species/8120823	299	5424839	Pouchetia armata	0	scaled.circles
109918	Kofoidinium pavillardii	Kofoidinium pavillardii J.Cachon & M.Cachon, 1967	8334144	www.gbif.org/species/8334144	22			0	scaled.circles
109920	Kofoidinium velleloides	Kofoidinium velleloides Pavillard, 1929	7998913	www.gbif.org/species/7998913	73			0	scaled.circles
109921	Noctiluca scintillans	Noctiluca scintillans (Macartney) Kofoid & Swezy, 1921	8063862	www.gbif.org/species/8063862	3097	8422703, 8220158, 8110641, 7792875, 3207198	Mammaria scintillans, Medusa marina, Medusa scintillans, Noctiluca marina, Noctiluca miliaris	5	scaled.circles
109923	Spatulodinium pseudonoctiluca	Spatulodinium pseudonoctiluca (Pouchet) J.Cachon & M.Cachon, 1968	3207190	www.gbif.org/species/3207190	461	3207527, 3207594, 7870902, 3207191, 7559871, 7704865	Gymnodinium conicum, Gymnodinium lebourae, Gymnodinium lebouriae, Gymnodinium pseudonoctiluca, Gymnodinium pyrocystis, Gymnodinium viride	61	scaled.circles
109925	Pentapharsodinium dalei	Pentapharsodinium dalei Indelicato & Loeblich III, 1986	7822471	www.gbif.org/species/7822471	348			0	scaled.circles
109992	Micracanthodinium claytonii	Micracanthodinium claytonii (R.W.Holmes) Dodge, 1982	8297657	www.gbif.org/species/8297657	3199	7718574	Cladopyxis claytonii	136	scaled.circles
109993	Micracanthodinium setiferum	Micracanthodinium setiferum (Lohmann) Deflandre, 1937	8034208	www.gbif.org/species/8034208	1047	7471525	Cladopyxis setifera	39	scaled.circles
109998	Crypthecodinium cohnii	Crypthecodinium cohnii (Seligo) Javornicky, 1962	7633765	www.gbif.org/species/7633765	2	7366966	Crypthecodinium setense	0	scaled.circles
11	Ciliophora	Ciliophora NA	7765738	www.gbif.org/species/7765738	214051			0	orangeHeat.point
110001	Diplopsalis lenticula	Diplopsalis lenticula Bergh, 1882	7881690	www.gbif.org/species/7881690	413	7810486, 7382221, 7688185	Dissodium lenticulum, Glenodinium lenticula, Peridiniopsis lenticula	0	scaled.circles
110007	Amylax triacantha	Amylax triacantha (Jørgensen) Sournia, 1984	8002882	www.gbif.org/species/8002882	2943	7545856	Gonyaulax triacantha	167	scaled.circles
110015	Gonyaulax digitale	Gonyaulax digitale (Pouchet) Kofoid, 1911	8056403	www.gbif.org/species/8056403	764	7450507	Gonyaulax digitale	0	scaled.circles
110035	Gonyaulax polygramma	Gonyaulax polygramma F.Stein, 1883	7583968	www.gbif.org/species/7583968	104	8419027	Gonyaulax schuettii	0	scaled.circles
110039	Gonyaulax scrippsae	Gonyaulax scrippsae Kofoid, 1911	8114283	www.gbif.org/species/8114283	354	10161760, 10125967	Hystrichosphaera bulloidea, Spiniferites bulloideus	10	scaled.circles
110041	Gonyaulax spinifera	Gonyaulax spinifera (Claparède & Lachmann) Diesing, 1866	7758129	www.gbif.org/species/7758129	1589	8122044, 7803992, 7388530, 8208657	Gonyaulax levanderi, Peridinium spiniferum, Spiniferites ramosus, Tectatodinium pellitum	72	scaled.circles
110045	Gonyaulax verior	Gonyaulax verior Sournia, 1973	7991927	www.gbif.org/species/7991927	1098			0	scaled.circles
110067	Boreadinium pisiforme	Boreadinium pisiforme J.D.Dodge & Hermes, 1981	7515124	www.gbif.org/species/7515124	5			0	scaled.circles
110077	Corythodinium tesselatum	Corythodinium tesselatum (F.Stein) Loeblich Jr. & Loeblich III, 1966	7961825	www.gbif.org/species/7961825	0	7486292	Pyrgidium tesselatum	0	scaled.circles
110082	Oxytoxum caudatum	Oxytoxum caudatum Schiller, 1937	7507854	www.gbif.org/species/7507854	0	8110680	Oxytoxum nanum	0	scaled.circles
110086	Oxytoxum coronatum	Oxytoxum coronatum Schiller, 1937	7675984	www.gbif.org/species/7675984	0			0	scaled.circles
