List	HELCOM area	OSPAR area	Division	Class	Order	Genus	Species	SFLAG	STAGE	Author	AphiaID	AphiaID_link	Trophy	Geometric_shape	FORMULA	SizeClassNo	Nonvalid_SIZCL	Not_accepted_name	Unit	SizeRange	Length(l1)µm	Length(l2)µm	Width(w)µm	Height(h)µm	Diameter(d1)µm	Diameter(d2)µm	No_of_cells/counting_unit	Calculated_volume_um3	Comment	Filament_length_of_cell(µm)	Calculated_Carbon_pg/counting_unit	Comment_on_Carbon_calculation	Corrections/Additions	Synonyms - NOT IMPORTED, NOT handled by ICES	WORMS Rank	"Comment_on_colony_form
 "" - "" indicates solitary life form, i.e. does nor form colonies  - NOT IMPORTED, NOT handled by ICES"
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	NOCTILUCALES	Noctiluca	Noctiluca scintillans			(Macartney) Kofoid & Swezy 1921	109921	http://www.marinespecies.org/aphia.php?p=taxdetails&id=109921	HT	sphere	?/6*d^3	5			cell	80-150					115		1	795924,5833	Special case of a large dinoflagellate with considerable vacuole. See text and tables in Menden-Deuer & Lessard  (2000)		2387,77375				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	NOCTILUCALES	Noctiluca	Noctiluca scintillans			(Macartney) Kofoid & Swezy 1921	109921	http://www.marinespecies.org/aphia.php?p=taxdetails&id=109921	HT	sphere	?/6*d^3	6			cell	150-300					225		1	5961093,75	Special case of a large dinoflagellate with considerable vacuole. See text and tables in Menden-Deuer & Lessard  (2000)		17883,28125				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	NOCTILUCALES	Spatulodinium	Spatulodinium pseudonoctiluca			(Pouchet) J.Cachon & M.Cachon 1968	109923	http://www.marinespecies.org/aphia.php?p=taxdetails&id=109923	HT	flattened ellipsoid	?/6*l*d1*d2	1			cell	 100-160x120-180	150				130	65	1	663325	*		63249,16676				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Pentapharsodinium	Pentapharsodinium dalei			Indelicato & Loeblich III 1986	109925	http://www.marinespecies.org/aphia.php?p=taxdetails&id=109925	AU	cone + half sphere	?/12*d^2*(h+d/2)	1			cell	<15				14	10		1	497,1666667			73,53077307				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Pentapharsodinium	Pentapharsodinium dalei			Indelicato & Loeblich III 1986	109925	http://www.marinespecies.org/aphia.php?p=taxdetails&id=109925	AU	cone + half sphere	?/12*d^2*(h+d/2)	2			cell	15-20				18	14		1	1282,166667			178,9837569				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Pentapharsodinium	Pentapharsodinium dalei			Indelicato & Loeblich III 1986	109925	http://www.marinespecies.org/aphia.php?p=taxdetails&id=109925	AU	cone + half sphere	?/12*d^2*(h+d/2)	3			cell	20-25				23	20		1	3454			453,8772575				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Micracanthodinium	Micracanthodinium claytonii			(R.W.Holmes) Dodge 1982 	109992	http://www.marinespecies.org/aphia.php?p=taxdetails&id=109992	AU	sphere	?/6*d^3	1			cell	 14-20					17		1	2571,136667			344,002246			Cladopyxis claytonii	Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Micracanthodinium	Micracanthodinium claytonii			(R.W.Holmes) Dodge 1982 	109992	http://www.marinespecies.org/aphia.php?p=taxdetails&id=109992	AU	sphere	?/6*d^3	2			cell	 20-25					22,4		1	5881,965227			748,2303741			Cladopyxis claytonii	Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Micracanthodinium	Micracanthodinium setiferum			(Lohmann) Deflandre 1937 	109993	http://www.marinespecies.org/aphia.php?p=taxdetails&id=109993	AU	sphere	?/6*d^3	1			cell	10					10		1	523,3333333			77,15901353			Cladopyxis setifera	Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Micracanthodinium	Micracanthodinium setiferum			(Lohmann) Deflandre 1937 	109993	http://www.marinespecies.org/aphia.php?p=taxdetails&id=109993	AU	sphere	?/6*d^3	2			cell	15					15		1	1766,25			241,788557			Cladopyxis setifera	Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Micracanthodinium	Micracanthodinium setiferum			(Lohmann) Deflandre 1937 	109993	http://www.marinespecies.org/aphia.php?p=taxdetails&id=109993	AU	sphere	?/6*d^3	3			cell	17					17		1	2571,136667			344,002246			Cladopyxis setifera	Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Micracanthodinium	Micracanthodinium setiferum			(Lohmann) Deflandre 1937 	109993	http://www.marinespecies.org/aphia.php?p=taxdetails&id=109993	AU	sphere	?/6*d^3	4			cell	21					21		1	4846,59			623,8474724			Cladopyxis setifera	Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Diplopsalis	Diplopsalis lenticula			Bergh 1881	110001	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110001	HT	sphere	?/6*d^3	1			cell	30					30		1	14130			1703,873079				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Diplopsalis	Diplopsalis lenticula			Bergh 1881	110001	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110001	HT	sphere	?/6*d^3	2			cell	45					45		1	47688,75			5339,324522				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Amylax	Amylax triacantha			(Jörgensen) Sournia 1984	110007	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110007	AU	(cone + half sphere)-25%	?/12*d^2*(h+d/2)*0,75	1			cell	23-26x35-45				40	25		1	6439,453125			814,6347824				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Amylax	Amylax triacantha			(Jörgensen) Sournia 1984	110007	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110007	AU	(cone + half sphere)-25%	?/12*d^2*(h+d/2)*0,75	2			cell	 27-30x45-55				50	29		1	10645,48313			1306,056723				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Amylax	Amylax triacantha			(Jörgensen) Sournia 1984	110007	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110007	AU	(cone + half sphere)-25%	?/12*d^2*(h+d/2)*0,75	3			cell	34-37x35-45				40	35		1	13823,35938			1669,129068				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Amylax	Amylax triacantha			(Jörgensen) Sournia 1984	110007	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110007	AU	(cone + half sphere)-25%	?/12*d^2*(h+d/2)*0,75	4			cell	35-40x47-57				52	38		1	20120,335			2374,472865				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Gonyaulax	Gonyaulax digitale			(Pouchet) Kofoid 1911	110015	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110015	AU	cone + half sphere	?/12*d^2*(h+d/2)	1			cell	 26x44				44	26		1	10082,54			1241,097605				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Gonyaulax	Gonyaulax digitale			(Pouchet) Kofoid 1911	110015	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110015	AU	cone + half sphere	?/12*d^2*(h+d/2)	2			cell	 36x56				56	36		1	25094,88			2921,892152				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Gonyaulax	Gonyaulax digitale			(Pouchet) Kofoid 1911	110015	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110015	AU	cone + half sphere	?/12*d^2*(h+d/2)	3			cell	 43-46x54-60				57	44,5		1	41064,60927			4639,807009				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Gonyaulax	Gonyaulax polygramma			Stein 1883	110035	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110035	AU	cone + half sphere	?/12*d^2*(h+d/2)	1			cell	30x30				30	30		1	10597,5			1300,528181				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Gonyaulax	Gonyaulax scrippsae			Kofoid 1911	110039	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110039	AU	cone + half sphere	?/12*d^2*(h+d/2)	1			cell	30x30				30	30		1	10597,5	6		1300,528181				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Gonyaulax	Gonyaulax spinifera			(Claparède & Lachmann) Diesing 1866	110041	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110041	AU	cone + half sphere	?/12*d^2*(h+d/2)	1			cell	30x35				35	30		1	11775	6		1435,773889				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Gonyaulax	Gonyaulax spinifera			(Claparède & Lachmann) Diesing 1866	110041	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110041	AU	cone + half sphere	?/12*d^2*(h+d/2)	2			cell	35x35				35	35		1	16828,4375	6		2007,746483				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Gonyaulax	Gonyaulax spinifera			(Claparède & Lachmann) Diesing 1866	110041	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110041	AU	cone + half sphere	?/12*d^2*(h+d/2)	3			cell	40x40				40	40		1	25120	6		2924,638471				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Gonyaulax	Gonyaulax verior			Sournia 1973	110045	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110045	AU	(cone + half sphere)-25%	?/12*d^2*(h+d/2)*0,75	1			cell	 24x40				40	24		1	5878,08			747,7662826				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Gonyaulax	Gonyaulax verior			Sournia 1973	110045	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110045	AU	(cone + half sphere)-25%	?/12*d^2*(h+d/2)*0,75	2			cell	 50x64				64	50		1	43665,625			4915,242072				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Gonyaulax	Gonyaulax verior			Sournia 1973	110045	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110045	AU	(cone + half sphere)-25%	?/12*d^2*(h+d/2)*0,75	3			cell	 60-64x70-72				71	62		1	76947,27			8367,373998				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Gonyaulax	Gonyaulax verior			Sournia 1973	110045	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110045	AU	(cone + half sphere)-25%	?/12*d^2*(h+d/2)*0,75	4			cell	35x40				40	35		1	13823,35938			1669,129068				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Gonyaulax	Gonyaulax verior			Sournia 1973	110045	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110045	AU	(cone + half sphere)-25%	?/12*d^2*(h+d/2)*0,75	5			cell	40x45				45	40		1	20410			2406,557998				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Glenodinium	Glenodinium paululum			Lindemann 1928	110149	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110149	AU	flattened ellipsoid	?/6*l*d1*d2	1			cell	 20-25	22,5				18	12,06	1	2556,117	HD fac.=0.67		342,1149521				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Heterocapsa	Heterocapsa rotundata			(Lohmann) G.Hansen 1995	110152	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110152	AU	cone + half sphere	?/12*d^2*(h+d/2)	1			cell	 5-7x10-12				11	6		1	131,88			21,14958132				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Heterocapsa	Heterocapsa rotundata			(Lohmann) G.Hansen 1995	110152	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110152	AU	cone + half sphere	?/12*d^2*(h+d/2)	2			cell	7-10x12-15				13,5	8,5		1	335,5711458			50,83531286				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Heterocapsa	Heterocapsa triquetra			(Ehrenberg) Stein 1883	110153	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110153	MX	2 cones	?/12*d^2*h	1			cell	 8x15-17				16	8		1	267,9466667			41,15202019				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Heterocapsa	Heterocapsa triquetra			(Ehrenberg) Stein 1883	110153	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110153	MX	2 cones	?/12*d^2*h	2			cell	11x17-19				18	11		1	569,91			83,59029264				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Heterocapsa	Heterocapsa triquetra			(Ehrenberg) Stein 1883	110153	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110153	MX	2 cones	?/12*d^2*h	3			cell	14-15x19-21				20	14,5		1	1100,308333			155,0371495				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Heterocapsa	Heterocapsa triquetra			(Ehrenberg) Stein 1883	110153	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110153	MX	2 cones	?/12*d^2*h	4			cell	 15x 22-24				23	15		1	1354,125			188,4001842				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Heterocapsa	Heterocapsa triquetra			(Ehrenberg) Stein 1883	110153	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110153	MX	2 cones	?/12*d^2*h	5			cell	17-21x25-28				27	19		1	2550,465			341,4045759				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Heterocapsa	Heterocapsa triquetra			(Ehrenberg) Stein 1883	110153	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110153	MX	2 cones	?/12*d^2*h	6			cell	21-23x32-34				33	22		1	4179,34			542,8425536				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Heterocapsa	Heterocapsa triquetra			(Ehrenberg) Stein 1883	110153	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110153	MX	2 cones	?/12*d^2*h	7			cell	24-26x35-40				37,5	25		1	6132,8125			778,1551523				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Kryptoperidinium	Kryptoperidinium foliaceum			(F.Stein) Lindemann 1924	110154	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110154	AU	flattened ellipsoid	?/6*l*d1*d2	5			cell	20-25	22,5				22,5	11,25	1	2980,546875			395,2006536		New size class to replace size class 2, added by Finland. New geometric shape, follows CEN standard. Corresponds better to actual cell shape. SizeRange modified also, and cell dimensions modified correspondingly.		Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Kryptoperidinium	Kryptoperidinium foliaceum			(F.Stein) Lindemann 1924	110154	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110154	AU	flattened ellipsoid	?/6*l*d1*d2	6			cell	25-30	27,5				27,5	13,75	1	5441,848958			695,5361374		New size class to replace size class 1, added by Finland. New geometric shape, follows CEN standard. Corresponds better to actual cell shape. SizeRange modified also, and cell dimensions modified correspondingly.		Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Kryptoperidinium	Kryptoperidinium foliaceum			(F.Stein) Lindemann 1924	110154	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110154	AU	flattened ellipsoid	?/6*l*d1*d2	7			cell	30-40	35				35	17,5	1	11218,95833			1372,016018		New size class to replace size class 3, added by Finland. New geometric shape, follows CEN standard. Corresponds better to actual cell shape.		Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Kryptoperidinium	Kryptoperidinium foliaceum			(F.Stein) Lindemann 1924	110154	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110154	AU	flattened ellipsoid	?/6*l*d1*d2	8			cell	40-50	45				45	22,5	1	23844,375			2784,961219		New size class to replace size class 4, added by Finland. New geometric shape, follows CEN standard. Corresponds better to actual cell shape. SizeRange modified also.		Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Oblea	Oblea rotunda			(Lebour) Balech ex Sournia 1973	110155	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110155	HT	sphere-10%	?/6*d^3*0.9	4			cell	30					30		1	12717			1543,37321				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Peridiniella	Peridiniella catenata			(Levander) Balech 1977	110156	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110156	AU	half sphere	?/12*d^3	1			cell	 20-23					22		1	2786,226667			370,9575312				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Peridiniella	Peridiniella catenata			(Levander) Balech 1977	110156	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110156	AU	half sphere	?/12*d^3	2			cell	 24-26					25		1	4088,541667			531,7610277				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Peridiniella	Peridiniella catenata			(Levander) Balech 1977	110156	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110156	AU	half sphere	?/12*d^3	3			cell	 27-30					28		1	5744,106667			731,7515903				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Peridiniella	Peridiniella catenata			(Levander) Balech 1977	110156	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110156	AU	half sphere	?/12*d^3	4			cell	 31-35					33		1	9403,515			1162,44729				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	GONYAULACALES	Peridiniella	Peridiniella catenata			(Levander) Balech 1977	110156	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110156	AU	half sphere	?/12*d^3	5			cell	 36-40					38		1	14358,17333			1729,696443				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Peridinium	Peridinium cinctum			(O.F.Müller) Ehrenberg 1832	110183	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110183	AU	sphere-20%	?/6*d^3*0.8	1			cell	45					45		1	38151			4329,999196				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Protoperidinium	Protoperidinium achromaticum			(Levander, 1902) Balech 1974	110205	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110205	HT	sphere-10%	?/6*d^3*0.9	3			cell	 33-37					35		1	20194,125			2382,648972			Peridinium achromaticum	Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Protoperidinium	Protoperidinium achromaticum			(Levander, 1902) Balech 1974	110205	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110205	HT	sphere-10%	?/6*d^3*0.9	4			cell	 38-42					40		1	30144			3470,750369			Peridinium achromaticum	Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Protoperidinium	Protoperidinium bipes			(Paulsen) Balech 1974	110208	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110208	HT	half cone	?/24*d^2*h	1			cell	12-14x18-22				20	13		1	442,2166667			65,87264715				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Protoperidinium	Protoperidinium bipes			(Paulsen) Balech 1974	110208	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110208	HT	half cone	?/24*d^2*h	2			cell	17-21x23-26				25	19		1	1180,770833			165,6598506				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Protoperidinium	Protoperidinium bipes			(Paulsen) Balech 1974	110208	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110208	HT	half cone	?/24*d^2*h	3			cell	 22-26x27-30				28	24		1	2110,08			285,7396037				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Protoperidinium	Protoperidinium breve			(Paulsen) Balech 1974	110209	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110209	HT	sphere-10%	?/6*d^3*0.9	1			cell	 23-27					25		1	7359,375			923,458509				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Protoperidinium	Protoperidinium breve			(Paulsen) Balech 1974	110209	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110209	HT	sphere-10%	?/6*d^3*0.9	2			cell	 28-32					30		1	12717			1543,37321				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Protoperidinium	Protoperidinium breve			(Paulsen) Balech 1974	110209	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110209	HT	sphere-10%	?/6*d^3*0.9	3			cell	 33-37					35		1	20194,125			2382,648972				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Protoperidinium	Protoperidinium breve			(Paulsen) Balech 1974	110209	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110209	HT	sphere-10%	?/6*d^3*0.9	4			cell	 38-42					40		1	30144			3470,750369				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Protoperidinium	Protoperidinium breve			(Paulsen) Balech 1974	110209	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110209	HT	sphere-10%	?/6*d^3*0.9	5			cell	 43-47					45		1	42919,875			4836,375743				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Protoperidinium	Protoperidinium breve			(Paulsen) Balech 1974	110209	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110209	HT	sphere-10%	?/6*d^3*0.9	6			cell	 48-52					50		1	58875			6507,570551				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Protoperidinium	Protoperidinium brevipes			(Paulsen) Balech 1974	110210	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110210	HT	cone + half sphere	?/12*d^2*(h+d/2)	1			cell	 18-22				20	20		1	3140			415,0215908				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Protoperidinium	Protoperidinium brevipes			(Paulsen) Balech 1974	110210	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110210	HT	cone + half sphere	?/12*d^2*(h+d/2)	2			cell	 23-29				26	26		1	6898,58			869,0587051				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Protoperidinium	Protoperidinium brevipes			(Paulsen) Balech 1974	110210	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110210	HT	cone + half sphere	?/12*d^2*(h+d/2)	3			cell	 30-35				34	31		1	12447,3525			1512,624197				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Protoperidinium	Protoperidinium brevipes			(Paulsen) Balech 1974	110210	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110210	HT	cone + half sphere	?/12*d^2*(h+d/2)	4			cell	 36-40				37	37		1	19881,3025			2347,974898				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Protoperidinium	Protoperidinium conicoides			(Paulsen) Balech 1973	110212	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110212	HT	cone + half sphere	?/12*d^2*(h+d/2)	1			cell	 44-48				46	46		1	38204,38			4335,687823				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Protoperidinium	Protoperidinium conicoides			(Paulsen) Balech 1973	110212	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110212	HT	cone + half sphere	?/12*d^2*(h+d/2)	2			cell	 48-52				50	50		1	49062,5			5483,624336				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Protoperidinium	Protoperidinium conicoides			(Paulsen) Balech 1973	110212	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110212	HT	cone + half sphere	?/12*d^2*(h+d/2)	3			cell	 52-57				55	55		1	65302,1875			7172,505488				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Protoperidinium	Protoperidinium conicum			(Gran) Balech 1974	110213	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110213	HT	cone + half sphere	?/12*d^2*(h+d/2)	1			cell	 52-57				55	55		1	65302,1875			7172,505488				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Protoperidinium	Protoperidinium conicum			(Gran) Balech 1974	110213	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110213	HT	cone + half sphere	?/12*d^2*(h+d/2)	2			cell	 57-62				60	50		1	55604,16667			6167,505423				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Protoperidinium	Protoperidinium conicum			(Gran) Balech 1974	110213	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110213	HT	cone + half sphere	?/12*d^2*(h+d/2)	6			cell	63-71				67	67		1	118049,4775			12506,10043				Species	
PEG_BVOL2021	x		DINOPHYTA (PYRROPHYTA)	Dinophyceae	PERIDINIALES	Protoperidinium	Protoperidinium conicum			(Gran) Balech 1974	110213	http://www.marinespecies.org/aphia.php?p=taxdetails&id=110213	HT	cone + half sphere	?/12*d^2*(h+d/2)	3			cell	 72-77				75	75		1	165585,9375			17183,70356				Species	
