scientific_name	dyntaxa_id	author	valid_name	taxon_id
Protaspidaceae	2003177	Skuja	Protaspidaceae	599632
Ebriophyceae	4000170	A.R.Loebl.	Ebriophyceae	599640
Peroniaceae	2003879	(G.Karst.) Topachevs'kyj & Oksiyuk	Peroniaceae	599651
Pseudocharaciopsidaceae	2003626	NA	Pseudocharaciopsidaceae	599653
Glaucophyceae	4000183	Bohlin	Glaucophyceae	599657
Glaucocystales	3000683	Bessey	Glaucocystales	599658
Glaucocystaceae	2003631	G.S.West	Glaucocystaceae	599659
Hemidiniaceae	6012340	P.C.Silva	Glenodiniaceae	599662
Kareniaceae	2003932	NA	Kareniaceae	599664
Hibberdiaceae	2003602	R.A.Andersen	Hibberdiaceae	599666
Mesostigmatales	3000685	Caval.-Sm.	Mesostigmatales	599670
Mesostigmataceae	2003634	Fott	Mesostigmataceae	599671
Microthamniaceae	2002570	NA	Microthamniaceae	599672
Botrydiopsidaceae	2003613	H.Ettl	Botrydiopsidaceae	599673
Botryochloridaceae	2003616	Pascher	Botryochloridaceae	599674
Chloropediaceae	2003620	Pascher	Chloropediaceae	599675
Gloeopodiaceae	2003618	Pascher	Gloeopodiaceae	599676
Mischococcaceae	2003619	Pascher	Mischococcaceae	599677
Trypanochloridaceae	2003612	Geitler ex Pascher	Trypanochloridaceae	599678
Ammatoideaceae	2003904	Elenkin	Ammatoideaceae	599681
Centrodiniaceae	2003945	Hernández-Becerril	Centrodiniaceae	599684
Phyllosiphonales	3000834	Round	Phyllosiphonales	599685
Phyllosiphonaceae	2003615	NA	Phyllosiphonaceae	599686
Myxochloridaceae	2003608	Pascher	Myxochloridaceae	599691
Stipitococcaceae	2003607	Pascher ex G.M.Sm.	Stipitococcaceae	599694
Tetramitaceae	2003784	NA	Tetramitaceae	599699
Cladostephaceae	2003901	Oltm.	Cladostephaceae	599702
Sphacelodermaceae	2003902	Draisma, Prud'homme & H.Kawai	Sphacelodermaceae	599703
Capsosiraceae	2003907	Geitler	Capsosiraceae	599710
Nostochopsaceae	2003565	Geitler	Nostochopsaceae	599711
Tetragonidiaceae	2003572	Bourr. ex P.C.Silva	Tetragonidiaceae	599714
Characiochloridaceae	2003637	Skuja	Characiochloridaceae	599715
Chlorangiellaceae	2003295	Bourr. ex Fott	Chlorangiellaceae	599716
Neonemataceae	2003624	NA	Neonemataceae	599724
Mesotaeniaceae	2002556	Oltm.	Mesotaeniaceae	599730
Bacteria	5000052	Haeckel 1894	Bacteria	6
Trentepohlia	1014019	Mart.	Trentepohlia	600726
Bambusina	1015139	Kütz. ex Kütz.	Bambusina	600754
Chaetonema	1016122	Nowak.	Chaetonema	600757
Dicranochaete	1016121	Hieron.	Dicranochaete	600759
Cylindrocapsa	1016243	Reinsch	Cylindrocapsa	600787
Asterococcus	1015218	Scherff.	Asterococcus	600788
Hormotila	1016133	Borzí	Hormotila	600790
Sorastrum	1010717	Kütz.	Sorastrum	600792
Bulbochaete	1009454	C.A. Agardh, 1817	Bulbochaete	600796
Chlorolobion	1010728	Korshikov	Chlorolobion	600799
Eremosphaera	1015203	de Bary	Eremosphaera	600801
Fusola	1010730	Snow	Fusola	600802
Dysmorphococcus	1010784	Takeda	Dysmorphococcus	600809
Diplochloris	1016192	Korshikov	Diplochloris	600813
Didymocystis	1015208	Korshikov	Didymocystis	600814
Komarekia	1010748	Fott	Komarekia	600816
Tetradesmus	1010750	G.M. Smith	Tetradesmus	600817
Tetrallantos	1015212	Teiling	Tetrallantos	600818
Apiocystis	1016129	Nägeli	Apiocystis	600823
Radiofilum	1016132	Schmidle	Radiofilum	600824
Gloeochaete	1015251	NA	Gloeochaete	600828
Chaetosphaeridium	1016135	Kleb.	Chaetosphaeridium	600829
Raphidonema	1010706	Lagerheim	Raphidonema	600831
Cosmocladium	1015140	Bréb.	Cosmocladium	600836
Groenbladia	1015609	Teiling	Groenbladia	600839
Hyalotheca	1010711	Ehrenb. ex Ralfs	Hyalotheca	600840
Penium	1016218	Bréb. ex Ralfs	Penium	600844
Spondylosium	1010713	Bréb. ex Kütz.	Spondylosium	600847
Teilingia	1015144	Bourr.	Teilingia	600849
Cylindrocystis	1015145	Meneghini ex De Bary, 1858	Cylindrocystis	600852
Mesotaenium	1016138	Nägeli	Mesotaenium	600854
Capsosira	1016303	Kütz. ex Bornet & Flahault	Capsosira	600855
Aulosira	1016294	Kirchner ex Bornet & Flahault	Aulosira	600858
Raphidiopsis	1015246	Fritsch & Rich	Raphidiopsis	600861
Dichothrix	1016296	Zanardini ex Bornet & Flahault	Dichothrix	600867
Homoeothrix	1016270	(Thur. ex Bornet & Flahault) Kirchn.	Homoeothrix	600869
Fischerella	1016305	(Bornet & Flahault) Gomont	Fischerella	600873
Hapalosiphon	1010161	Nägeli ex Bornet et Flahault	Hapalosiphon	600874
Menoidium	1015248	NA	Menoidium	600881
Glaucocystis	1015250	NA	Glaucocystis	600882
Simonsenia	1016161	Lange-Bert.	Simonsenia	600887
Amphicampa	1015134	(Ehrenb.) Ralfs in Pritchard	Amphicampa	600890
Netrium	1015146	(Nägeli) Itzigsohn & Rothe in Rabenhorst, 1856	Netrium	600891
Debarya	6008563	Humphrey	Achlya debaryana	600894
Zygnemopsis	1016142	(Skuja) Transeau	Zygnemopsis	600898
Zygogonium	1015614	Kütz.	Zygogonium	600899
Nupela	1016175	Vyverman & Compère	Nupela	600901
Peronia	1016176	(Bréb. & Arn.) Kitton	Peronia	600902
Anthophysa	1010308	Bory	Anthophysa	600908
Goniochloris	1010360	Geitler	Goniochloris	600926
Tetraëdriella	1010363	Pascher	Tetraëdriella	600928
Chroococcopsis	1016256	Geitler	Chroococcopsis	600979
Clastidium	1016260	Kirchn.	Clastidium	600984
Desmosiphon	1016304	Borzí	Desmosiphon	600986
Hydrocoryne	1016295	Schwabe ex Bornet & Flahault	Hydrocoryne	600987
Siphononema	1016266	Geitler	Siphononema	600988
Polylepidomonas	1010320	Preisig & D.J.Hibberd	Polylepidomonas	601000
Trachydiscus	1015268	H.Ettl	Trachydiscus	601010
Stephanocostis	1016147	Genkal & A.I.Kuzmina	Stephanocostis	601014
Hemitoma	1010787	Skuja	Hemitoma	601028
Lobomonas	1010779	Dangeard	Lobomonas	601030
Polytomella	1015222	NA	Polytomella	601034
Botryosphaerella	1010758	Silva	Botryosphaerella	601038
Desmatractum	1015214	West & G.S.West	Desmatractum	601041
Euastropsis	1015153	Lagerheim, 1894	Euastropsis	601046
Granulocystopsis	1010763	Hindák	Granulocystopsis	601047
Keratococcus	1015215	Pascher	Keratococcus	601049
Quadricoccus	1010766	Fott	Quadricoccus	601055
Siderocelis	1010767	(Naumann) Fott	Siderocelis	601058
Sphaerobotrys	1016127	Butcher	Sphaerobotrys	601059
Sporotetras	1016128	Butcher	Sporotetras	601060
Catena	1010802	Chodat	Catena	601063
Conochaete	1016134	Kleb.	Conochaete	601067
Haplotaenium	1016204	Bando	Haplotaenium	601070
Hassallia	1016300	Berk. ex Bornet & Flahault	Hassallia	601073
Stokesiella	1016233	Lemmerm.	Stokesiella	601086
Chamaepinnularia	1016148	Lange-Bertalot & Krammer	Chamaepinnularia	601092
Naviculadicta	1016172	Lange-Bert.	Naviculadicta	601099
Stauroforma	1016160	Flower, V.J.Jones & Round	Stauroforma	601104
Ochrosphaera	1016213	Schussnig	Ochrosphaera	601148
Phaeoschizochlamys	1015207	Lemmermann	Phaeoschizochlamys	601151
Rhabdomonas	1016226	Fresen.	Rhabdomonas	601161
Vitreochlamys	6326112	Batko	Vitreochlamys	601168
Derepyxis	1015263	NA	Derepyxis	601183
Lepochromulina	1015259	Scherff.	Lepochromulina	601198
Synuropsis	1016234	J.Schiller	Synuropsis	601236
Cyanocatena	1016251	Hindák	Cyanocatena	601244
Epigloeosphaera	1015237	Komárk.-Legn.	Epigloeosphaera	601245
Chondrocystis	1016255	Lemmerm.	Chondrocystis	601262
Paracapsa	1016265	Naumann	Paracapsa	601271
Bernardinium	1016183	Chodat	Bernardinium	601272
Chrysotila	6018284	P.L.Anand	Chrysotila	601284
Sclerodinium	1010624	J.D.Dodge	Sclerodinium	601286
Choricystis	1010803	(Skuja) Fott	Choricystis	601289
Chlorangiella	1010776	De Toni	Chlorangiella	601313
Adlafia	1016146	Gerd Moser, Lange-Bert. & Metzeltin	Adlafia	601327
Bicosoeca	1010342	H.J.Clark	Bicosoeca	601409
Encyonopsis	1016155	K.Krammer	Encyonopsis	601591
Eutetramorus	1010762	Walton	Eutetramorus	601613
Geissleria	1016159	Lange-Bert. & Metzeltin	Geissleria	601632
Gomphosphenia	1016162	Lange-Bert.	Gomphosphenia	601654
Hindakochloris	1015205	NA	Hindakochloris	601703
Katablepharis	1010685	Skuja	Katablepharis	601744
Kobayasiella	1016167	Lange-Bert.	Kobayasiella	601754
Microcostatus	1016170	J.R.Johans. & Sray	Microcostatus	601827
Mougeotiopsis	1016140	Palla	Mougeotiopsis	601845
Oocardium	1016141	Nägeli	Oocardium	601887
Petalonema	1015607	Berk. ex Correns	Petalonema	601936
Phycastrum	1010714	Kütz. ex Kütz.	Staurastrum	601944
Phytodinium	1015270	G.A.Klebs	Phytodinium	601949
Pseudogoniochloris	1010362	Krienitz, E.Hegewald, O.Reymond & Peschke	Pseudogoniochloris	602005
Rhodoplax	1016126	Schmidle & Wellheim	Rhodoplax	602039
Fortiea	1016298	De Toni	Fortiea	602206
Pseudopolyedriopsis	1015204	Hollerb.	Pseudopolyedriopsis	602234
Ducellieria	1016194	Teiling	Ducellieria	602243
Gloeoplax	1014018	Schmidle	Gloeoplax	602275
Grammonema	1016201	C.Agardh	Grammonema	602444
Hygropetra	1016165	Krammer & Lange-Bert. in Lange-Bert.	Hygropetra	602776
Pulvinularia	1016307	Borzì	Pulvinularia	602856
Rayssiella	1010742	Edelstein et Prescott	Rayssiella	602900
Planctococcus	1010774	Korshikov	Planctococcus	602913
Phormidiochaete	1016271	Komárek	Phormidiochaete	602983
Lacrymaria	1010659	Ehrenberg, 1830	Lacrymaria	603050
Trichonema	1010699	NA	Trichonema	603083
Cuspidothrix	1016291	P.Rajan., Komárek, Willame, Hrouzek, Katovská, L.Hoffm. & Sivonen	Cuspidothrix	603106
Planonephros	1015229	NA	Planonephros	603186
Platessa	1016174	Lange-Bert.	Platessa	603212
Protohalopteris	1016250	Draisma, Prud'homme et H.Kawai	Protohalopteris	603244
Sphacelorbus	1016246	Draisma, Prud'homme et H.Kawai	Sphacelorbus	603245
Sphaerospermopsis	1016290	Zapomelová, Jezberová, Hrouzek, Hisem, Reháková & Komárk.-Legn.	Sphaerospermopsis	603246
Amoenoscapa	1010539	NA	Amoenoscapa	603294
Hemiastasia	1010683	NA	Hemiastasia	603295
Maissisteria	1010688	NA	Maissisteria	603296
Tetradimorpha	1010697	NA	Tetradimorpha	603297
Picochlorum	1016220	W.J.Henley, J.L.Hironaka, L.Guillou, M.A.Buchheim, J.A.Buchheim, M.W.Fawley & K.P.Fawley	Picochlorum	603429
Navigiolum	1016173	Lange-Bert., Cavacini, Tagliaventi & Alfinito	Navigiolum	605221
Klebsormidium flaccidum	238666	(Kütz.) P.C.Silva, Mattox & W.H.Blackw.	Klebsormidium flaccidum	608215
Microspora floccosa	262120	(Vaucher) Thur.	Microspora floccosa	608229
Schizothrix calcicola	263612	Gomont	Schizothrix calcicola	608237
Calothrix confervicola	263665	J. Agardh ex Bornet & Flahault	Calothrix confervicola	608242
Nostoc commune	234978	Vaucher ex Bornet & Flahault	Nostoc commune	608248
Chroococcus varius	263434	A.Braun	Chroococcus varius	608260
Merismopedia mediterranea	263410	Nägeli	Merismopedia mediterranea	608278
Homoeothrix juliana	263468	(Bornet & Flahault) Kirchn.	Homoeothrix juliana	608284
Cylindrospermum majus	263650	Kütz. ex Bornet & Flahault	Cylindrospermum majus	608318
Dichothrix baueriana	263669	(Grunow) Bornet & Flahault	Dichothrix baueriana	608321
Calothrix fusca	259625	Bornet & Flahault	Calothrix fusca	608332
Rivularia biasolettiana	263677	Menegh. ex Bornet & Flahault	Rivularia biasolettiana	608334
Chara baueri	323	A.Braun	Chara baueri	608359
Chara contraria	225242	Kütz.	Chara contraria	608360
Chaetophora punctiformis	262093	Kütz.	Chaetophora punctiformis	608374
Chaetophora tuberculosa	233262	(Roth) C.Agardh	Chaetophora tuberculosa	608375
Dicranochaete reniformis	262090	Hieron.	Dicranochaete reniformis	608377
Draparnaldia mutabilis	253583	(Roth) Bory	Draparnaldia mutabilis	608380
Stigeoclonium elongatum	262097	(Hassall) Kütz.	Stigeoclonium elongatum	608387
Stigeoclonium farctum	262098	Berthold	Stigeoclonium farctum	608388
Stigeoclonium flagelliferum	262100	Kütz.	Stigeoclonium flagelliferum	608389
Stigeoclonium nanum	262103	(Dillwyn) Kütz.	Stigeoclonium nanum	608390
Stigeoclonium subuligerum	262106	Kütz.	Stigeoclonium subuligerum	608393
Chlorogonium elongatum	257548	P.A. Dang.	Chlorogonium elongatum	608427
Chlorogonium minimum	238892	Skuja	Chlorogonium minimum	608429
Characium ornithocephalum	263173	A.Braun	Characium ornithocephalum	608439
Tetraedron tumidulum	257528	(Reinsch) Hansg.	Tetraëdron tumidulum	608465
Cylindrocapsa geminella	263361	Wolle	Cylindrocapsa geminella	608473
Cylindrocapsa involuta	263362	Reinsch	Cylindrocapsa involuta	608474
Asterococcus limneticus	257533	G.M. Sm.	Asterococcus limneticus	608476
Asterococcus superbus	257534	(Cienk.) Scherff.	Asterococcus superbus	608477
Chlamydocapsa ampla	238882	(Kütz.) Fott	Sphaerellocystis ampla	608478
Sorastrum spinulosum	257077	Nägeli	Sorastrum spinulosum	608488
Microspora abbreviata	262117	(Rabenh.) Lagerh.	Microspora abbreviata	608493
Microspora pachyderma	262123	(Wille) Lagerh.	Microspora pachyderma	608494
Microspora tumidula	262131	Hazen	Microspora tumidula	608495
Bulbochaete crassiuscula	259523	Nordst.	Bulbochaete crassiuscula	608497
Bulbochaete crenulata	259524	Pringsh.	Bulbochaete crenulata	608498
Bulbochaete gigantea	259528	Pringsh.	Bulbochaete gigantea	608501
Bulbochaete insignis	259529	Pringsh.	Bulbochaete insignis	608502
Bulbochaete minor	259532	A. Braun	Bulbochaete minor	608503
Bulbochaete monile	259534	Wittr. & P. Lundell	Bulbochaete monile	608504
Bulbochaete pygmaea	259539	Pringsh.	Bulbochaete pygmaea	608505
Bulbochaete rhadinospora	259518	Wittr. ex Hirn	Bulbochaete rhadinospora	608506
Bulbochaete setigera	259516	(Roth.) C.Agardh.	Bulbochaete setigera	608507
Bulbochaete varians	259513	Wittr.	Bulbochaete varians	608509
Oedogonium acrosporum	258134	de Bary ex Hirn	Oedogonium acrosporum	608511
Oedogonium areschougii	258138	Wittr.	Oedogonium areschougii	608515
Oedogonium borisianum	258142	(Le Clerk) Wittr.	Oedogonium borisianum	608518
Oedogonium capillare	258146	Kützing ex Hirn	Oedogonium capillare	608524
Oedogonium capilliforme	258147	Kütz.	Oedogonium capilliforme	608525
Oedogonium cardiacum	258149	Wittrock ex Hirn	Oedogonium cardiacum	608526
Oedogonium crassiusculum	258153	Wittr.	Oedogonium crassiusculum	608528
Oedogonium crassum	258154	(Hass.) Wittr.	Oedogonium crassum	608529
Oedogonium crispum	258155	(Hass.) Wittr.	Oedogonium crispum	608530
Oedogonium cryptoporum	258156	Wittr.	Oedogonium cryptoporum	608532
Oedogonium cyathigerum	258159	Wittr.	Oedogonium cyathigerum	608533
Oedogonium echinospermum	258162	A. Braun	Oedogonium echinospermum	608535
Oedogonium excisum	258163	Wittr. & P. Lundell	Oedogonium excisum	608537
Oedogonium flavescens	258164	(Hass.) Wittr.	Oedogonium flavescens	608538
Oedogonium fragile	258165	Wittr.	Oedogonium fragile	608539
Oedogonium grande	258169	Kütz.	Oedogonium grande	608542
Oedogonium intermedium	258175	Wittr.	Oedogonium intermedium	608548
Oedogonium itzigsohnii	258178	de Bary	Oedogonium itzigsohnii	608549
Oedogonium nodulosum	258190	Wittr.	Oedogonium nodulosum	608552
Oedogonium oblongum	258191	Wittr.	Oedogonium oblongum	608553
Oedogonium oelandicum	258193	Wittr. ex Hirn	Oedogonium oelandicum	608554
Oedogonium plagiostomum	258199	Wittr. ex. Hirn	Oedogonium plagiostomum	608556
Oedogonium pringsheimii	258204	C.E.Cramer	Oedogonium pringsheimii	608558
Oedogonium pusillum	258209	Kirchn.	Oedogonium pusillum	608562
Oedogonium rothii	258214	(Le Clerk) Pringsh.	Oedogonium rothii	608564
Oedogonium sexangulare	258217	Cleve ex Wittr.	Oedogonium sexangulare	608565
Oedogonium suecicum	258223	Wittr.	Oedogonium suecicum	608569
Oedogonium undulatum	258224	(Bréb.) A.Braun	Oedogonium undulatum	608573
Oedogonium wolleanum	258228	(Nordst.) Hirn	Oedogonium wolleanum	608576
Ankistrodesmus fusiformis	238938	Corda	Ankistrodesmus fusiformis	608578
Chlorolobion braunii	238735	(Nägeli in Kützing) Komárek, 1979	Chlorolobion braunii	608582
Eremosphaera viridis	238859	de Bary	Eremosphaera viridis	608584
Lagerheimia chodatii	238745	Bernard, 1908	Lagerheimia chodatii	608589
Nephrocytium lunatum	238764	sensu Skuja	Nephrocytium lunatum morphotype	608598
Oocystis naegelii	6018092	A.Braun	Oocystis naegelii	608602
Oocystis novae-semliae	238769	Wille	Oocystis novae-semliae	608604
Actinastrum aciculare	257438	Playfair	Actinastrum aciculare	608627
Scenedesmus obtusus	238819	Meyen	Scenedesmus obtusus	608635
Tetradesmus wisconsinensis	238824	G.M.Sm.	Tetradesmus wisconsinensis	608639
Tetrallantos lagerheimii	257490	Teiling	Tetrallantos lagerheimii	608640
Tetrastrum elegans	238825	Playfair	Tetrastrum elegans	608641
Apiocystis brauniana	262136	Nägeli	Apiocystis brauniana	608644
Tetraspora lemmermannii	238887	Fott, 1972	Tetraspora lemmermannii	608647
Tetraspora lubrica	262139	(Roth) C.Agardh	Tetraspora lubrica	608648
Binuclearia tectorum	262141	(Kütz.) Beger ex Wichmann	Binuclearia tectorum	608649
Volvox globator	259661	L.	Volvox globator	608656
Volvox tertius	238920	Meyer	Volvox tertius	608657
Chaetosphaeridium globosum	262172	(Nordst.) Kleb.	Chaetosphaeridium globosum	608660
Chaetosphaeridium pringsheimii	262173	Kleb.	Chaetosphaeridium pringsheimii	608662
Coleochaete divergens	262159	Pringsh.	Coleochaete divergens	608665
Coleochaete nitellarum	262162	Jost	Coleochaete nitellarum	608666
Coleochaete orbicularis	262163	Pringsh.	Coleochaete orbicularis	608667
Coleochaete pulvinata	262164	A.Braun	Coleochaete pulvinata	608668
Coleochaete scutata	259663	Bréb.	Coleochaete scutata	608669
Geminella interrupta	262153	(Turpin) Lagerh.	Geminella interrupta	608678
Geminella mutabilis	238924	(Bréb.) Wille	Geminella mutabilis	608679
Trentepohlia aurea	251426	(L.) C.F.P. Martius	Trentepohlia aurea	608686
Trentepohlia odorata	251428	(F.H. Wiggers) Wittrock	Trentepohlia odorata	608690
Ulothrix moniliformis	263364	Kütz.	Ulothrix albicans	608697
Closterium ceratium	238698	Perty, 1852	Closterium ceratium	608724
Closterium cornu	238699	Ehrenb. ex Ralfs, 1848	Closterium cornu	608726
Closterium costatum	238700	Corda ex Ralfs, 1848	Closterium costatum	608727
Closterium idiosporum	263186	West & G.S.West	Closterium idiosporum	608732
Closterium jenneri	256845	Ralfs	Closterium jenneri	608735
Closterium lanceolatum	238705	Kützing ex Ralfs, 1848	Closterium lanceolatum	608737
Closterium leibleinii	256847	Kütz. ex Ralfs	Closterium leibleinii	608738
Closterium lineatum	238706	Ehrenberg ex Ralfs, 1848	Closterium lineatum	608739
Closterium lunula	238707	(O.F. Müller) Nitzsch ex Ralfs, 1848	Closterium lunula	608740
Closterium praelongum	263188	Bréb.	Closterium praelongum	608748
Closterium pygmaeum	256858	Gutw.	Closterium pygmaeum	608750
Closterium ralfsii	256859	Bréb.	Closterium ralfsii	608751
Closterium setaceum	238711	Ehrenb. ex Ralfs, 1848	Closterium setaceum	608756
Closterium striolatum	256863	Ralfs	Closterium striolatum	608757
Closterium venus	256864	Kütz. ex Ralfs	Closterium venus	608765
Cosmarium abbreviatum	256868	Nordst.	Cosmarium abbreviatum	608766
Cosmarium biretum	256871	Bréb. in Ralfs	Cosmarium biretum	608784
Cosmarium blyttii	256872	Wille	Cosmarium blyttii	608786
Cosmarium contractum	256873	Kirchn.	Cosmarium contractum	608800
Cosmarium dentiferum	238672	Corda ex Nordstedt, 1888	Cosmarium dentiferum	608810
Cosmarium impressulum	238674	Elfving, 1881	Cosmarium impressulum	608830
Cosmarium laeve	238675	Rabenhorst, 1868	Cosmarium laeve	608835
Cosmarium margaritiferum	256883	Menegh. ex Ralfs	Cosmarium margaritiferum	608842
Cosmarium nitidulum	6012643	De Not.	Cosmarium nitidulum	608854
Cosmarium orthostichum	263193	P.Lundell	Cosmarium orthostichum	608864
Cosmarium punctulatum	256885	Bréb.	Cosmarium punctulatum	608891
Cosmarium pygmaeum	256887	W. Archer	Cosmarium pygmaeum	608892
Cosmarium pyramidatum	256890	Bréb. in Ralfs	Cosmarium pyramidatum	608893
Cosmarium regnellii	263195	Wille	Cosmarium regnellii	608901
Cosmarium subprotumidum	256894	Nordst.	Cosmarium subprotumidum	608924
Cosmarium tinctum	256897	Ralfs	Cosmarium tinctum	608932
Cosmarium tumidum	263199	P.Lundell	Cosmarium tumidum	608938
Cosmarium venustum	263200	W.Archer	Cosmarium venustum	608941
Cosmocladium saxonicum	256901	de Bary	Cosmocladium saxonicum	608947
Desmidium aptogonum	262175	Bréb.	Desmidium aptogonum	608950
Desmidium baileyi	262177	(Ralfs) Nordst.	Desmidium baileyi	608951
Desmidium grevillei	238680	(Ralfs) de Bary	Desmidium grevillei	608954
Desmidium quadratum	262181	Nordst.	Desmidium quadratum	608957
Desmidium swartzii	238681	C.Agardh ex Ralfs	Desmidium swartzii	608959
Euastrum ansatum	256903	Ralfs	Euastrum ansatum	608972
Euastrum bidentatum	256904	Nägeli	Euastrum bidentatum	608975
Euastrum binale	263227	Ehrenb. ex Ralfs	Euastrum binale	608977
Euastrum didelta	256908	Ralfs	Euastrum didelta	608988
Euastrum dubium	263228	Nägeli	Euastrum dubium	608991
Euastrum elegans	256909	(Bréb.) Kütz. ex Ralfs	Euastrum elegans	608992
Euastrum insulare	238682	(Wittrock) Roy, 1883	Euastrum insulare	608998
Groenbladia neglecta	259649	(Racib.) Teiling	Groenbladia neglecta	609029
Hyalotheca dissiliens	238683	Bréb. ex Ralfs	Hyalotheca dissiliens	609031
Hyalotheca dubia	262193	Kütz. ex Ralfs	Hyalotheca dubia	609032
